chrom	start	end	label
chr10	84217238	84217461	0
chr5	82186792	82187107	0
chr9	115919490	115919809	0
chr15	79386305	79386694	0
chr16	29944471	29944728	0
chr12	1288995	1289504	0
chr11	92629856	92630343	0
chr1	174858232	174858667	0
chr10	59411411	59411688	0
chr6	25556935	25557264	0
chr2	113143979	113144420	0
chrX	119333138	119333561	0
chr7	43948930	43949269	0
chrX	138949478	138949721	0
chr7	112585715	112586084	0
chr4	115187612	115187787	0
chr20	2852100	2852299	0
chr3	102998302	102998497	0
chr10	27313339	27313460	0
chr11	122706484	122706715	0
chr4	103067762	103068137	0
chr7	21485099	21485300	0
chr3	109675302	109675497	0
chr4	33516648	33517151	0
chr7	126472876	126473223	0
chr1	68482878	68483321	0
chr1	21509600	21509799	0
chr5	84488377	84488822	0
chr1	20992772	20993227	0
chr10	84917164	84917335	0
chr17	61111631	61111868	0
chr20	56852470	56852729	0
chr2	133996453	133996846	0
chrX	24660998	24661101	0
chr9	49279335	49279464	0
chr5	91020926	91021273	0
chr12	66309971	66310228	0
chr6	7874278	7874521	0
chr1	177972346	177972453	0
chr1	150735971	150736428	0
chr16	233522	233677	0
chr5	15291693	15291906	0
chr13	88701481	88701918	0
chr11	66582944	66583155	0
chr1	175477246	175477353	0
chr8	5952211	5952388	0
chr5	58803320	58803579	0
chr7	114514071	114514528	0
chr10	2213888	2214311	0
chr10	17027084	17027415	0
chr12	41022811	41022988	0
chr5	20155455	20155744	0
chr10	15267083	15267516	0
chr3	53802106	53802593	0
chr13	66879554	66879845	0
chr2	42287206	42287393	0
chr11	39190019	39190480	0
chr7	32046098	32046301	0
chr5	34997266	34997533	0
chr14	33806746	33806853	0
chr2	107022848	107023351	0
chr8	113076717	113077082	0
chr2	4432539	4432860	0
chr17	41848370	41848829	0
chr14	81780895	81781304	0
chr5	46202585	46203014	0
chr3	108969162	108969637	0
chr12	34196955	34197344	0
chr20	16760518	16760981	0
chrX	20454155	20454644	0
chr12	62756922	62757077	0
chr12	75662249	75662550	0
chr1	106466549	106466950	0
chr9	49235217	49235582	0
chr5	148100343	148100456	0
chr2	132588980	132589219	0
chr6	163710367	163710632	0
chr13	51693792	51694207	0
chr6	61751466	61751933	0
chr16	22090415	22090584	0
chr2	27623974	27624225	0
chr12	15973883	15974116	0
chr7	8044912	8045087	0
chrX	107293222	107293377	0
chr9	114654474	114654925	0
chr8	95643197	95643702	0
chr14	20409394	20409605	0
chrX	73770543	73770856	0
chr17	55298069	55298330	0
chrX	49191652	49191947	0
chr5	140949783	140950216	0
chr15	87491872	87492127	0
chr13	104016833	104016966	0
chr1	249001579	249001920	0
chr12	34685423	34685576	0
chr7	71507414	71507885	0
chr20	58665399	58665800	0
chr8	125175263	125175536	0
chr9	71253852	71254347	0
chrX	98196414	98196785	0
chr13	105066741	105067058	0
chr14	64240948	64241251	0
chr12	65715433	65715566	0
chr1	113901102	113901297	0
chrX	106243914	106244085	0
chr13	92373440	92373559	0
chr6	120707072	120707327	0
chr2	168903213	168903386	0
chr3	170459236	170459363	0
chr10	74911225	74911574	0
chr11	19059558	19060041	0
chr17	69584044	69584355	0
chr2	87305466	87305933	0
chr9	1343619	1343980	0
chr1	39658035	39658164	0
chr4	60109397	60109802	0
chr14	50340921	50341178	0
chr4	68062517	68062682	0
chr5	84453557	84453742	0
chr8	118450178	118450621	0
chr13	68649466	68649933	0
chr5	66831772	66832127	0
chr1	100013794	100014005	0
chr20	49909329	49909670	0
chr4	167374883	167375316	0
chrX	37999952	38000447	0
chr3	73799479	73799720	0
chr4	81213429	81213570	0
chr6	120693119	120693280	0
chr4	107141430	107141769	0
chr8	81823896	81824103	0
chr4	279125	279474	0
chr5	146338927	146339072	0
chr8	89069039	89069460	0
chr5	37395811	37396088	0
chr8	81999313	81999786	0
chr12	113059588	113059811	0
chr1	11020741	11021058	0
chr11	85184306	85184493	0
chr7	26102619	26102780	0
chr8	28687537	28687662	0
chr9	69190425	69190774	0
chr3	8939911	8940188	0
chr7	108418552	108419047	0
chr3	33263305	33263694	0
chr3	62036647	62037152	0
chr2	116234398	116234601	0
chr9	12240921	12241378	0
chr11	47964733	47965166	0
chr16	81698369	81698530	0
chr6	33521861	33522338	0
chr20	37944300	37944499	0
chr6	75735215	75735584	0
chr13	54228503	54228896	0
chr17	32496755	32497244	0
chr2	107114212	107114487	0
chr2	116987717	116987882	0
chr3	47954388	47954611	0
chr13	30759511	30759688	0
chr9	54579308	54579491	0
chr14	25599627	25599972	0
chr3	120153292	120153707	0
chr1	35964723	35964876	0
chr9	109368175	109368524	0
chr1	88953058	88953341	0
chr4	72567349	72567450	0
chr4	15990377	15990622	0
chrX	63826597	63826802	0
chrX	13490129	13490270	0
chr3	93851640	93851959	0
chr16	36624811	36624988	0
chr5	161960638	161960961	0
chr10	6841070	6841329	0
chr8	87349379	87349620	0
chr3	132342354	132342645	0
chr3	57402760	57403239	0
chr7	84792414	84792785	0
chr9	21346843	21346956	0
chr8	62361742	62361857	0
chr2	76985484	76985715	0
chr8	29412451	29412648	0
chr17	65917014	65917385	0
chr22	35160401	35160798	0
chr11	10876470	10876829	0
chr10	106578508	106578991	0
chrX	85439913	85440286	0
chr10	116639284	116639715	0
chrX	44466908	44467291	0
chr3	183440106	183440393	0
chr2	228818734	228818865	0
chrX	67492149	67492650	0
chr15	42015358	42015841	0
chr8	34445061	34445538	0
chrX	34148384	34148615	0
chr10	13321794	13322105	0
chr1	82165313	82165586	0
chr13	96641127	96641272	0
chr8	119034577	119034822	0
chrX	9343897	9344302	0
chr13	105488802	105488997	0
chr10	30023345	30023754	0
chr10	127573128	127573571	0
chr6	52673972	52674127	0
chr2	120809480	120809919	0
chr16	54621213	54621586	0
chr6	66660806	66660993	0
chr6	107425780	107426019	0
chr8	70547203	70547596	0
chr12	73119197	73119402	0
chr3	180087816	180088183	0
chr17	40328958	40329441	0
chr13	79960160	79960439	0
chr2	62070583	62070916	0
chr8	68977976	68978423	0
chr17	3855790	3856109	0
chr14	29514860	29515139	0
chr9	74319228	74319371	0
chr2	25252919	25253380	0
chr7	78737391	78737608	0
chr2	165963414	165963785	0
chr12	57000282	57000717	0
chr5	60470093	60470306	0
chr2	127406690	127407009	0
chr20	30259053	30259246	0
chr10	115209885	115210314	0
chr1	194423606	194423793	0
chr1	68127633	68127966	0
chr2	8481651	8482048	0
chr4	44780799	44781100	0
chr12	82453004	82453395	0
chr7	113204761	113205038	0
chr2	105970682	105971017	0
chr5	23818448	23818651	0
chr12	10355071	10355228	0
chr21	35029270	35029729	0
chr4	169365427	169365772	0
chr4	101852317	101852682	0
chr2	216899833	216900066	0
chr1	207156789	207157210	0
chr21	26088897	26089102	0
chr11	37441548	37441651	0
chr13	31016897	31017302	0
chr14	49837279	49837520	0
chr9	44006420	44006879	0
chr5	175601533	175601866	0
chr16	48384834	48385165	0
chr3	167456529	167456870	0
chr8	58562957	58563242	0
chr9	59820237	59820362	0
chr8	140737324	140737575	0
chr6	26079436	26079763	0
chr6	82263451	82263748	0
chr10	110611095	110611404	0
chr5	92033614	92033885	0
chr3	162476062	162476237	0
chr16	61743127	61743472	0
chr13	76652329	76652470	0
chr3	40181231	40181568	0
chr7	68803791	68804208	0
chr3	50136635	50136864	0
chr1	144396565	144397034	0
chr10	43178370	43178829	0
chr1	206262562	206262937	0
chr2	167986335	167986664	0
chrX	100823281	100823718	0
chr1	97729556	97730043	0
chr11	127800129	127800270	0
chr5	48556584	48556715	0
chr5	145063795	145064204	0
chr11	44116116	44116283	0
chr19	41975438	41975761	0
chr13	106184812	106185287	0
chrX	5585457	5585742	0
chr6	97463394	97463605	0
chrX	149383496	149383903	0
chrX	65678713	65678986	0
chr20	15669874	15670225	0
chr13	27188450	27188949	0
chr5	56824356	56824843	0
chr5	113891008	113891191	0
chr2	45014007	45014192	0
chr15	64786420	64786679	0
chr5	107644570	107644829	0
chr1	67003354	67003845	0
chr3	37157715	37158084	0
chr15	57544537	57544862	0
chr6	85746944	85747255	0
chr8	94007093	94007406	0
chr2	60645522	60645877	0
chr3	33145540	33145759	0
chr4	129889115	129889284	0
chr8	110172858	110173341	0
chr1	113120829	113120970	0
chr5	165002886	165003013	0
chr3	143043247	143043552	0
chr8	106968676	106969123	0
chr5	44295844	44295955	0
chr1	13476202	13476397	0
chrX	7182032	7182167	0
chr12	84988984	84989415	0
chr17	55295973	55296426	0
chr17	4115165	4115634	0
chr11	104370779	104371020	0
chr2	85633713	85633886	0
chr2	96630395	96630604	0
chr5	6428519	6428680	0
chr1	161637154	161637445	0
chr11	18679341	18679558	0
chr9	118187704	118188095	0
chr9	92550338	92550461	0
chr12	16045779	16046220	0
chr8	93321773	93322026	0
chr17	14426561	14427038	0
chr1	71006709	71006990	0
chr6	72269627	72269772	0
chr1	182219643	182219956	0
chr15	23786073	23786226	0
chrX	80880369	80880630	0
chr16	14594264	14594735	0
chr3	143495888	143496311	0
chr3	154086044	154086555	0
chrX	136159561	136159838	0
chrX	142205489	142205710	0
chr1	245461212	245461387	0
chr4	158845409	158845790	0
chr7	2803275	2803724	0
chr2	156731713	156731986	0
chr2	194120793	194121206	0
chr9	41488082	41488417	0
chr1	159997565	159997734	0
chr3	129407682	129407917	0
chr12	100365792	100366107	0
chr15	100809161	100809638	0
chr11	105779033	105779166	0
chr10	25982156	25982443	0
chr12	85472038	85472161	0
chr4	121514436	121514563	0
chr7	136902856	136903343	0
chr7	125709433	125709766	0
chr1	163068531	163068868	0
chr11	21722327	21722572	0
chr6	95653745	95653854	0
chr7	36247328	36247671	0
chr17	69496067	69496332	0
chr19	26811421	26811878	0
chrX	44084725	44084874	0
chr8	31488809	31489190	0
chr14	70796775	70797024	0
chr6	116869520	116869679	0
chr12	73161085	73161514	0
chr4	109720147	109720652	0
chr2	164676112	164676387	0
chr4	82610116	82610483	0
chr19	5172412	5172587	0
chr4	38340962	38341137	0
chr6	106241008	106241291	0
chr12	114390935	114391064	0
chr3	159507241	159507558	0
chr3	149459293	149459506	0
chr5	108727746	108728153	0
chrX	148509979	148510420	0
chr2	28422037	28422362	0
chr12	86037956	86038243	0
chr17	4109197	4109602	0
chr5	148218731	148219068	0
chr2	38132009	38132190	0
chr10	85506903	85507196	0
chr12	96961018	96961181	0
chr4	92089979	92090320	0
chr10	28881854	28882345	0
chr2	116260431	116260568	0
chr1	183739254	183739745	0
chr2	103985072	103985527	0
chrX	6629967	6630232	0
chr11	97445563	97446036	0
chr7	52533605	52534094	0
chr2	20831100	20831299	0
chrX	61503396	61503703	0
chr4	80941342	80941557	0
chr1	217693547	217693652	0
chr3	40987584	40988015	0
chr1	207932283	207932516	0
chr5	59330938	59331061	0
chr16	38026779	38027020	0
chr6	75893790	75894209	0
chr8	59791242	59791357	0
chr9	3450632	3450967	0
chr3	101266249	101266550	0
chr17	64236099	64236300	0
chr14	29198832	29199167	0
chr13	106684960	106685139	0
chr11	90649996	90650403	0
chrX	6365547	6365652	0
chr6	102142444	102142755	0
chr2	173249432	173249767	0
chr10	76909223	76909376	0
chr11	124089187	124089612	0
chr22	19278886	19279113	0
chr6	166932433	166932766	0
chr17	50301169	50301430	0
chr5	57831253	57831546	0
chrX	117472517	117472982	0
chr6	87987860	87988039	0
chrX	75011589	75011810	0
chr2	225588111	225588488	0
chr2	208249913	208250086	0
chr21	31732455	31732944	0
chr12	112839537	112839862	0
chr9	74313135	74313464	0
chr1	23649042	23649257	0
chr8	9696063	9696436	0
chr5	144650469	144650630	0
chr2	72924258	72924741	0
chr17	15335092	15335407	0
chr22	18870215	18870484	0
chr1	148133097	148133502	0
chr1	43176022	43176277	0
chr5	158644072	158644327	0
chr17	32500932	32501067	0
chr11	99961448	99961751	0
chr5	3854826	3855173	0
chr22	45061455	45061944	0
chr11	16309944	16310455	0
chr6	23147076	23147323	0
chr3	81163878	81164121	0
chr6	73954236	73954363	0
chr2	75948147	75948452	0
chr10	29500370	29500829	0
chrX	32736078	32736221	0
chr10	42130166	42130633	0
chrX	64905716	64906183	0
chr2	223428602	223428997	0
chr12	61179143	61179256	0
chr2	106933106	106933393	0
chr2	217715711	217715888	0
chr2	225578237	225578362	0
chr8	73437618	73437981	0
chr12	86752004	86752195	0
chr2	17231856	17232143	0
chr9	12794906	12795393	0
chr2	149584847	149585352	0
chr16	74705387	74705612	0
chr3	154294966	154295133	0
chr10	120853803	120853996	0
chr8	44416467	44416932	0
chr8	49839616	49839983	0
chr12	40377979	40378320	0
chr1	70286561	70286838	0
chr12	5273651	5273948	0
chr11	79165031	79165368	0
chr7	119207826	119208173	0
chr3	80039889	80040110	0
chr13	83631903	83632096	0
chr21	11410182	11410417	0
chr4	145944642	145944957	0
chr2	41074662	41075137	0
chrX	54705225	54705574	0
chr6	116588582	116589017	0
chr2	161877247	161877552	0
chr15	31308681	31309018	0
chr9	119826066	119826533	0
chr1	201512698	201513101	0
chr1	192714192	192714407	0
chr1	127659746	127660053	0
chr2	145295954	145296245	0
chr5	36372355	36372544	0
chr19	9363165	9363634	0
chr15	52617010	52617189	0
chr1	6079544	6080055	0
chr3	81714004	81714495	0
chr16	69215852	69216347	0
chr15	102241421	102241578	0
chr3	27570987	27571112	0
chr7	78655864	78656335	0
chr2	14177350	14177549	0
chr7	144331586	144332013	0
chr1	42708125	42708474	0
chr5	43993027	43993472	0
chr2	153224958	153225441	0
chr2	10353423	10353776	0
chr17	71316117	71316382	0
chr1	162069247	162069552	0
chr20	52434781	52435018	0
chr7	20160034	20160365	0
chr3	5755871	5756128	0
chr17	50837057	50837542	0
chr2	233752268	233752531	0
chr15	45731539	45731660	0
chr14	47949193	47949606	0
chr16	70586570	70586829	0
chr10	100838757	100838942	0
chr6	10894694	10895105	0
chr22	17641323	17641476	0
chr11	91976870	91977329	0
chr7	150311387	150311612	0
chr16	31758521	31758678	0
chr2	222988112	222988387	0
chrX	83214428	83214571	0
chr12	59537593	59537806	0
chr8	128740829	128741170	0
chr2	169211205	169211594	0
chr5	97235724	97235875	0
chr1	234777723	234778076	0
chr2	52059168	52059431	0
chr1	68733848	68734151	0
chr9	19523483	19523716	0
chr2	191060736	191061163	0
chr2	52543666	52543833	0
chr19	9449183	9449416	0
chr20	5853455	5853944	0
chr8	130685535	130685864	0
chr1	6802088	6802511	0
chr3	88411543	88411656	0
chr10	114003385	114003814	0
chr1	246592384	246592615	0
chrX	65241513	65241686	0
chr1	88828378	88828821	0
chr7	104923497	104923702	0
chr2	109041256	109041743	0
chr7	74099847	74100352	0
chr15	94862188	94862611	0
chr2	234957591	234957808	0
chr13	97059076	97059523	0
chr5	175731343	175731456	0
chr20	9027397	9027902	0
chr14	92451032	92451467	0
chrX	114025688	114025911	0
chr6	162659236	162659363	0
chr1	194138471	194138928	0
chr8	72582989	72583410	0
chr13	111751564	111751835	0
chr4	110017508	110017791	0
chr16	33860334	33860465	0
chr6	98297577	98297922	0
chr6	66152718	66153081	0
chr9	107945145	107945554	0
chr18	76989446	76989753	0
chrX	46240806	46241193	0
chr11	19113600	19113999	0
chr11	59223445	59223954	0
chr2	228860698	228860901	0
chr2	211329672	211329827	0
chr3	30890462	30890737	0
chr1	61558306	61558693	0
chr4	39788630	39788769	0
chr3	41962787	41963212	0
chr17	40919796	40920103	0
chr7	40794557	40795042	0
chr1	175066097	175066302	0
chr10	131686291	131686708	0
chr6	87231828	87231971	0
chr2	69739358	69739841	0
chr17	27893166	27893533	0
chr11	99848484	99848815	0
chr4	169255438	169255761	0
chr8	13551505	13551694	0
chr7	148306521	148306678	0
chr4	104886493	104886706	0
chr4	96180200	96180399	0
chr4	107339798	107340301	0
chr6	38653633	38653766	0
chr12	108582125	108582274	0
chr9	112061201	112061398	0
chr7	3804894	3805105	0
chr4	57782020	57782179	0
chr8	111414486	111414713	0
chr5	63045077	63045422	0
chr5	86850281	86850418	0
chrX	3493052	3493547	0
chr3	159895336	159895463	0
chr7	28324581	28324718	0
chr4	20551105	20551494	0
chr10	16426006	16426193	0
chr22	31133108	31133291	0
chr9	118283693	118284106	0
chr10	111011126	111011373	0
chr2	230140685	230141114	0
chr2	231087179	231087420	0
chr8	84173376	84173623	0
chr6	12430998	12431401	0
chr17	20835932	20836067	0
chr1	89242925	89243174	0
chr13	55631966	55632433	0
chr11	22346397	22346502	0
chrX	9103883	9104316	0
chr11	8963364	8963635	0
chr13	92719575	92719724	0
chr4	42773485	42773714	0
chr14	53121669	53121930	0
chr10	47177357	47177842	0
chr3	58937223	58937376	0
chr1	66871445	66871954	0
chr18	29371349	29371450	0
chr4	99341003	99341396	0
chr5	64410692	64410907	0
chr14	79461030	79461169	0
chr14	65482232	65482567	0
chr6	114543686	114543813	0
chr1	201986359	201986840	0
chr12	75824098	75824601	0
chr2	53659194	53659405	0
chr4	187404709	187404890	0
chr12	28556010	28556389	0
chr18	63597346	63597653	0
chr15	96199212	96199387	0
chr13	66557643	66557756	0
chr8	141650855	141651344	0
chr2	123176114	123176485	0
chr4	153817523	153817876	0
chr1	189234528	189234671	0
chr16	54520792	54521207	0
chr5	29322898	29323301	0
chr3	24806678	24807121	0
chr1	76967520	76967779	0
chr10	90447999	90448400	0
chr18	28175791	28176008	0
chr9	27976559	27977040	0
chr7	125051206	125051693	0
chr6	74741479	74741720	0
chr4	68306517	68306682	0
chr11	122250239	122250360	0
chr13	83473940	83474059	0
chr2	140716541	140716858	0
chr4	33677722	33677877	0
chr4	157541377	157541822	0
chr7	153331861	153332038	0
chr5	38726267	38726532	0
chr8	120307208	120307491	0
chr18	76949367	76949832	0
chr5	164237542	164237657	0
chr8	75399267	75399532	0
chr1	65512584	65512815	0
chr11	130662694	130663105	0
chr9	16658724	16659075	0
chr13	62591542	62591857	0
chr2	18848615	18848984	0
chr20	32352272	32352527	0
chr2	96568269	96568730	0
chr6	100977559	100978040	0
chr4	171522779	171523220	0
chrX	72000750	72001149	0
chr4	55099879	55100220	0
chr5	137402150	137402449	0
chr2	88909523	88909676	0
chr6	74042177	74042622	0
chr2	11369186	11369413	0
chr5	30494464	30494635	0
chr5	59448780	59449219	0
chr14	26999702	26999897	0
chr2	138907267	138907532	0
chr10	75450815	75451184	0
chr7	54299149	54299350	0
chrX	28070746	28071053	0
chr4	16693103	16693296	0
chrX	107595336	107595563	0
chr12	109376355	109376844	0
chr20	13373187	13373412	0
chr9	98964975	98965224	0
chr1	176171878	176172221	0
chr10	20758741	20758858	0
chr21	14736132	14736267	0
chr8	128043658	128044141	0
chr19	44984322	44984677	0
chr7	96701495	96701904	0
chr14	27996819	27996980	0
chrX	101043160	101043339	0
chr1	74039162	74039637	0
chr3	18904629	18904770	0
chr6	116006105	116006294	0
chr1	127613654	127614145	0
chr11	57480093	57480506	0
chr2	94961148	94961451	0
chrX	66120335	66120464	0
chr21	26996456	26996743	0
chr16	21182482	21182917	0
chr6	71178463	71178736	0
chr1	98524182	98524617	0
chr18	60515952	60516247	0
chrX	153396319	153396480	0
chr4	56710895	56711404	0
chrX	45440246	45440453	0
chrX	91743915	91744184	0
chr21	22299610	22299789	0
chr2	60532345	60532454	0
chr3	60149663	60150136	0
chr10	107138031	107138168	0
chr11	46459012	46459187	0
chr19	33489248	33489351	0
chr5	73473457	73473742	0
chr1	90686165	90686634	0
chr13	23404188	23404611	0
chr2	82808299	82808500	0
chr7	75569800	75569999	0
chr7	59186621	59186778	0
chr15	83564037	83564162	0
chr7	59666619	59666780	0
chr2	223574600	223574999	0
chr7	52233788	52233911	0
chr12	120349769	120350230	0
chr9	39656987	39657412	0
chrX	5161447	5161752	0
chr14	67378952	67379247	0
chr2	201053234	201053365	0
chr2	137719850	137720349	0
chr2	227916740	227916859	0
chr7	147616677	147617022	0
chr12	63308694	63308905	0
chr11	35681265	35681734	0
chr3	154749745	154750054	0
chr3	164466885	164467114	0
chr9	134254989	134255110	0
chr13	74896253	74896446	0
chr5	25494948	25495051	0
chr20	53162852	53163347	0
chr2	173690535	173690864	0
chrX	72152123	72152476	0
chr8	88305119	88305380	0
chr2	136683138	136683461	0
chr8	72065142	72065257	0
chr1	226708266	226708733	0
chr2	171153967	171154232	0
chr11	82953994	82954205	0
chr8	115645067	115645532	0
chr5	160345376	160345823	0
chr14	28694690	28695109	0
chr21	22999049	22999450	0
chr12	122276961	122277438	0
chr1	189088412	189088887	0
chr3	38446621	38446978	0
chr14	66784872	66785327	0
chr12	9082956	9083443	0
chr10	71912460	71912939	0
chr1	95672408	95672891	0
chr7	129221831	129222168	0
chr18	53731550	53731849	0
chr18	59771850	59772049	0
chr8	81403509	81403890	0
chr17	38155506	38155693	0
chr3	111812696	111812903	0
chr20	20370130	20370469	0
chr4	58521426	58521773	0
chr8	50209771	50210228	0
chr2	162499980	162500219	0
chr17	1204247	1204352	0
chr2	23139999	23140200	0
chr3	164832879	164833120	0
chr14	41404768	41405231	0
chr12	83933000	83933399	0
chr13	91291022	91291177	0
chr18	65273801	65274298	0
chr5	107358565	107358834	0
chr5	38650357	38650542	0
chr20	6565645	6565754	0
chr3	157353642	157353857	0
chr16	70394476	70394923	0
chr18	41186213	41186486	0
chr5	15156735	15157164	0
chr5	168081994	168082505	0
chr6	46383979	46384420	0
chr1	243340269	243340630	0
chr11	111488668	111489131	0
chr4	180790591	180790908	0
chr1	108113312	108113487	0
chr18	45415976	45416223	0
chr7	147151766	147152233	0
chrX	102209628	102209771	0
chr3	2484277	2484722	0
chr2	122465893	122466206	0
chr4	124511280	124511719	0
chr10	106580608	106580891	0
chr4	96836427	96836572	0
chr10	13968076	13968223	0
chr2	54560136	54560363	0
chr17	40284902	40285197	0
chr20	5928555	5928844	0
chr2	52421568	52421931	0
chr5	36886048	36886151	0
chr14	90840322	90840477	0
chrX	126307789	126308210	0
chr6	170869642	170870057	0
chr3	50601748	50602051	0
chr22	26226421	26226578	0
chr12	120479979	120480120	0
chr5	82246742	82247157	0
chr4	95339045	95339354	0
chr2	151662207	151662492	0
chr4	109467146	109467453	0
chr12	17245810	17246189	0
chr4	133163272	133163527	0
chr1	127215746	127216053	0
chr9	132351880	132352319	0
chr10	113363637	113364062	0
chr5	145171819	145171980	0
chrX	20212289	20212510	0
chr17	65690973	65691426	0
chr10	70364883	70365116	0
chr3	100467835	100468164	0
chr7	136302467	136302932	0
chr10	48736471	48736728	0
chr3	80353857	80354142	0
chr16	42090084	42090315	0
chr7	39262668	39263131	0
chr2	42557471	42557728	0
chr4	46191244	46191655	0
chr7	139602750	139603049	0
chr16	61394381	61394618	0
chr3	24736105	24736394	0
chr3	88915486	88915713	0
chr12	67541638	67541861	0
chr7	93797057	93797342	0
chrX	110793943	110794356	0
chr14	63221004	63221395	0
chr18	846489	846710	0
chr15	96420527	96420872	0
chr3	149063450	149063949	0
chr12	93776368	93776831	0
chr12	31116743	31117056	0
chr6	121739681	121739918	0
chr3	149361651	149362048	0
chr2	95906393	95906606	0
chr7	112820110	112820289	0
chr4	177806523	177806676	0
chrX	20286181	20286618	0
chr21	30039349	30039450	0
chr8	129011498	129011701	0
chr19	2864905	2865094	0
chr2	166108399	166108700	0
chr18	75975366	75975833	0
chr1	102150359	102150840	0
chr8	44368449	44368950	0
chr15	86356519	86356980	0
chr2	51755091	51755508	0
chr9	122875936	122876063	0
chr2	97120986	97121213	0
chr11	27253565	27254034	0
chr17	70917567	70918032	0
chr12	75642304	75642495	0
chr6	30350720	30351179	0
chr2	24527183	24527616	0
chr14	36394722	36394977	0
chr2	126065991	126066408	0
chr4	142720222	142720377	0
chr13	54244526	54244873	0
chr3	51796894	51797305	0
chr1	117103176	117103423	0
chr4	74013189	74013410	0
chrX	89023625	89023974	0
chr8	78417118	78417281	0
chr16	79538984	79539415	0
chr9	60984106	60984493	0
chr18	39955999	39956200	0
chr20	35461745	35461954	0
chr8	61861611	61861788	0
chr6	36025580	36025819	0
chr1	10100708	10100891	0
chr19	41509698	41509901	0
chr11	13237920	13238379	0
chr2	146523300	146523799	0
chr4	161508519	161508880	0
chr5	146869211	146869588	0
chr1	89400069	89400530	0
chr6	75751307	75751492	0
chr6	52013166	52013433	0
chrX	148922305	148922794	0
chrX	145005853	145006146	0
chr1	130439798	130440001	0
chrX	73924627	73924772	0
chr5	15543044	15543555	0
chr2	183496477	183496922	0
chr12	92295744	92296255	0
chr15	26285645	26285754	0
chr21	35625903	35626196	0
chr7	62034911	62035288	0
chr8	39947141	39947558	0
chr13	35064520	35064679	0
chr16	41599981	41600418	0
chr16	8971777	8972222	0
chr12	103133956	103134243	0
chr12	14175629	14175770	0
chr4	146127431	146127668	0
chr21	25583983	25584216	0
chr3	49503850	49504149	0
chr6	121476448	121476551	0
chr8	95022423	95022576	0
chr5	106035855	106036244	0
chr3	62469370	62469629	0
chr6	29747474	29747925	0
chr1	134540939	134541260	0
chr3	138557219	138557480	0
chr14	63678946	63679253	0
chr16	62787513	62787686	0
chrX	8807963	8808236	0
chr9	110801001	110801198	0
chr1	131503838	131503961	0
chr8	89109180	89109319	0
chr15	84813444	84813555	0
chr8	7177648	7178151	0
chr17	50605193	50605406	0
chr5	51672065	51672434	0
chr1	164962061	164962338	0
chr6	25226450	25226849	0
chr2	137898261	137898738	0
chr2	71027333	71027666	0
chr16	19286019	19286380	0
chr2	39856065	39856334	0
chr7	38662186	38662413	0
chr4	26613440	26613759	0
chr9	44694597	44694702	0
chr20	24296791	24297208	0
chr14	92435054	92435445	0
chr5	45892660	45892939	0
chr1	107632559	107633040	0
chr6	74517429	74517770	0
chr2	73998968	73999431	0
chr17	27170288	27170411	0
chr9	11818984	11819315	0
chr9	26130582	26130917	0
chr11	28914600	28914999	0
chr4	91364338	91364461	0
chr12	42963161	42963438	0
chr7	23564704	23565095	0
chr20	3334349	3334450	0
chrX	76786026	76786373	0
chr19	49642254	49642745	0
chr19	42547184	42547415	0
chr6	78603245	78603354	0
chr11	110614615	110614884	0
chr8	59238153	59238546	0
chr2	104798934	104799165	0
chr14	46332198	46332601	0
chr2	120333908	120334191	0
chr12	85880043	85880156	0
chr13	108304979	108305120	0
chr8	86574439	86574560	0
chr7	95723115	95723484	0
chr2	90354137	90354462	0
chr2	26518351	26518548	0
chr10	105524838	105525061	0
chr6	146299571	146299728	0
chr3	81828150	81828349	0
chr12	2007254	2007545	0
chr15	41761233	41761566	0
chr20	18006334	18006465	0
chr4	159646390	159646609	0
chr19	41079612	41079787	0
chr3	119526361	119526838	0
chr7	8705774	8706225	0
chr2	158817032	158817367	0
chr15	20861358	20861641	0
chr2	212765582	212765917	0
chr2	218550563	218551036	0
chr10	7157762	7157937	0
chr5	75262846	75263153	0
chr4	133025261	133025538	0
chr19	28613817	28614182	0
chr16	35958784	35959015	0
chrX	140075553	140076046	0
chr11	41413592	41413907	0
chr2	179358660	179359139	0
chr1	211617359	211617540	0
chr20	31261413	31261686	0
chr17	55083611	55083988	0
chr20	31296075	31296524	0
chr14	72649666	72650133	0
chrX	153511416	153511683	0
chr9	26146657	26146842	0
chr5	20520246	20520353	0
chr3	112314684	112314915	0
chr2	96171392	96171807	0
chr2	111906357	111906542	0
chrX	124267355	124267844	0
chr9	45103364	45103635	0
chr10	37460753	37461046	0
chr14	63475149	63475250	0
chrX	134293722	134293877	0
chr14	27208696	27209103	0
chr5	102628339	102628660	0
chr14	51199601	51199998	0
chr7	152026406	152026793	0
chr4	161412540	161412859	0
chr9	39791034	39791365	0
chr8	72756993	72757406	0
chr7	130238646	130239153	0
chr2	34177479	34177920	0
chr12	23278181	23278618	0
chr14	52351676	52351923	0
chr9	92793461	92793738	0
chr5	24221534	24221865	0
chr13	23116342	23116457	0
chr2	187059364	187059535	0
chr6	106167471	106167928	0
chr10	54068651	54068948	0
chr1	199659008	199659191	0
chr12	67525582	67525917	0
chr10	133817157	133817642	0
chr1	224492184	224492415	0
chr4	146424338	146424661	0
chr3	189072600	189073099	0
chr8	95151005	95151394	0
